 wavenumber    crosssection    coefficient
 4040.840000    3.8959904187E-23    1.1194883043E-03
 4040.880000    3.8934214020E-23    1.1187501135E-03
 4040.920000    3.9015396372E-23    1.1210828373E-03
 4040.960000    3.9197465347E-23    1.1263144746E-03
 4041.000000    3.9472080540E-23    1.1342053692E-03
 4041.040000    3.9830968261E-23    1.1445177817E-03
 4041.080000    4.0266945438E-23    1.1570453113E-03
 4041.120000    4.0774178913E-23    1.1716203457E-03
 4041.160000    4.1348210266E-23    1.1881147750E-03
 4041.200000    4.1985249339E-23    1.2064196915E-03
 4041.240000    4.2682639752E-23    1.2264587656E-03
 4041.280000    4.3438329293E-23    1.2481730286E-03
 4041.320000    4.4250976616E-23    1.2715239375E-03
 4041.360000    4.5120132941E-23    1.2964985969E-03
 4041.400000    4.6046775883E-23    1.3231250982E-03
 4041.440000    4.7033336436E-23    1.3514732942E-03
 4041.480000    4.8083364267E-23    1.3816451824E-03
 4041.520000    4.9201604536E-23    1.4137771121E-03
 4041.560000    5.0393624024E-23    1.4480290412E-03
 4041.600000    5.1665935704E-23    1.4845881159E-03
 4041.640000    5.3026153496E-23    1.5236731173E-03
 4041.680000    5.4483087240E-23    1.5655371906E-03
 4041.720000    5.6046149684E-23    1.6104508053E-03
 4041.760000    5.7723181211E-23    1.6586392498E-03
 4041.800000    5.9515098104E-23    1.7101288529E-03
 4041.840000    6.1406677622E-23    1.7644821988E-03
 4041.880000    6.3384537575E-23    1.8213147586E-03
 4041.920000    6.5347446184E-23    1.8777177010E-03
 4041.960000    6.7296520201E-23    1.9337231150E-03
 4042.000000    6.9263697428E-23    1.9902487134E-03
 4042.040000    7.1314434682E-23    2.0491753566E-03
 4042.080000    7.3506859303E-23    2.1121732970E-03
 4042.120000    7.5873701529E-23    2.1801830173E-03
 4042.160000    7.8426021628E-23    2.2535223276E-03
 4042.200000    8.1160716901E-23    2.3321020735E-03
 4042.240000    8.4065718647E-23    2.4155754687E-03
 4042.280000    8.7126341480E-23    2.5035205378E-03
 4042.320000    9.0335629072E-23    2.5957373951E-03
 4042.360000    9.3704736172E-23    2.6925465653E-03
 4042.400000    9.7264151248E-23    2.7948241152E-03
 4042.440000    1.0105492428E-22    2.9037495903E-03
 4042.480000    1.0511779920E-22    3.0204937418E-03
 4042.520000    1.0948921153E-22    3.1461035214E-03
 4042.560000    1.1420140069E-22    3.2815053084E-03
 4042.600000    1.1928528659E-22    3.4275875673E-03
 4042.640000    1.2477312679E-22    3.5852771984E-03
 4042.680000    1.3070040351E-22    3.7555937610E-03
 4042.720000    1.3710702301E-22    3.9396839367E-03
 4042.760000    1.4403809809E-22    4.1388440128E-03
 4042.800000    1.5154448173E-22    4.3545352182E-03
 4042.840000    1.5968317194E-22    4.5883953544E-03
 4042.880000    1.6851723193E-22    4.8422365032E-03
 4042.920000    1.7811668416E-22    5.1180707161E-03
 4042.960000    1.8855639896E-22    5.4180493444E-03
 4043.000000    1.9991521950E-22    5.7444378972E-03
 4043.040000    2.1227122175E-22    6.0994798383E-03
 4043.080000    2.2569290931E-22    6.4851435753E-03
 4043.120000    2.4022478739E-22    6.9027079377E-03
 4043.160000    2.5586690019E-22    7.3521741954E-03
 4043.200000    2.7255115156E-22    7.8315856485E-03
 4043.240000    2.9012418568E-22    8.3365357140E-03
 4043.280000    3.0835464149E-22    8.8603763775E-03
 4043.320000    3.2698033602E-22    9.3955739766E-03
 4043.360000    3.4578532489E-22    9.9359234856E-03
 4043.400000    3.6465977433E-22    1.0478268900E-02
 4043.440000    3.8359212878E-22    1.1022278179E-02
 4043.480000    4.0259376574E-22    1.1568278247E-02
 4043.520000    4.2160887786E-22    1.2114665516E-02
 4043.560000    4.4046181829E-22    1.2656392883E-02
 4043.600000    4.5885715790E-22    1.3184971379E-02
 4043.640000    4.7641960539E-22    1.3689617244E-02
 4043.680000    4.9275508577E-22    1.4159006982E-02
 4043.720000    5.0751820980E-22    1.4583216051E-02
 4043.760000    5.2047689594E-22    1.4955575734E-02
 4043.800000    5.3156066820E-22    1.5274060948E-02
 4043.840000    5.4089024632E-22    1.5542140498E-02
 4043.880000    5.4878028196E-22    1.5768855702E-02
 4043.920000    5.5571826271E-22    1.5968214208E-02
 4043.960000    5.6232601715E-22    1.6158083870E-02
 4044.000000    5.6931373122E-22    1.6358871432E-02
 4044.040000    5.7743754390E-22    1.6592304071E-02
 4044.080000    5.8746112054E-22    1.6880325232E-02
 4044.120000    6.0014106499E-22    1.7244675448E-02
 4044.160000    6.1621448028E-22    1.7706534911E-02
 4044.200000    6.3640209212E-22    1.8286613220E-02
 4044.240000    6.6141548330E-22    1.9005357259E-02
 4044.280000    6.9196604156E-22    1.9883208305E-02
 4044.320000    7.2876948107E-22    2.0940731955E-02
 4044.360000    7.7253990715E-22    2.2198447576E-02
 4044.400000    8.2396576138E-22    2.3676137102E-02
 4044.440000    8.8365815484E-22    2.5391360425E-02
 4044.480000    9.5205822692E-22    2.7356793408E-02
 4044.520000    1.0292905219E-21    2.9576014752E-02
 4044.560000    1.1149491093E-21    3.2037360301E-02
 4044.600000    1.2078185278E-21    3.4705904539E-02
 4044.640000    1.3055327883E-21    3.7513662261E-02
 4044.680000    1.4042967763E-21    4.0351583239E-02
 4044.720000    1.4987366828E-21    4.3065254461E-02
 4044.760000    1.5821178688E-21    4.5461160317E-02
 4044.800000    1.6470699791E-21    4.7327518289E-02
 4044.840000    1.6868220820E-21    4.8469769925E-02
 4044.880000    1.6966609997E-21    4.8752485028E-02
 4044.920000    1.6750911135E-21    4.8132687935E-02
 4044.960000    1.6241962866E-21    4.6670257145E-02
 4045.000000    1.5490487903E-21    4.4510941178E-02
 4045.040000    1.4564518424E-21    4.1850226211E-02
 4045.080000    1.3535388504E-21    3.8893086214E-02
 4045.120000    1.2466763720E-21    3.5822460216E-02
 4045.160000    1.1408637913E-21    3.2782002365E-02
 4045.200000    1.0395881704E-21    2.9871911196E-02
 4045.240000    9.4497884451E-22    2.7153371814E-02
 4045.280000    8.5810093216E-22    2.4656989731E-02
 4045.320000    7.7927040418E-22    2.2391844168E-02
 4045.360000    7.0832307849E-22    2.0353217457E-02
 4045.400000    6.4481121762E-22    1.8528244144E-02
 4045.440000    5.8813789131E-22    1.6899771813E-02
 4045.480000    5.3764583327E-22    1.5448914333E-02
 4045.520000    4.9267600284E-22    1.4156734584E-02
 4045.560000    4.5259884507E-22    1.3005142702E-02
 4045.600000    4.1683775804E-22    1.1977570393E-02
 4045.640000    3.8487307844E-22    1.1059085461E-02
 4045.680000    3.5624373631E-22    1.0236439350E-02
 4045.720000    3.3054437804E-22    9.4979844790E-03
 4045.760000    3.0742017266E-22    8.8335250042E-03
 4045.800000    2.8656337889E-22    8.2342181738E-03
 4045.840000    2.6770490496E-22    7.6923318053E-03
 4045.880000    2.5061111244E-22    7.2011524453E-03
 4045.920000    2.3507865977E-22    6.7548372023E-03
 4045.960000    2.2093041863E-22    6.3482964059E-03
 4046.000000    2.0801215532E-22    5.9770982473E-03
 4046.040000    1.9618965534E-22    5.6373861580E-03
 4046.080000    1.8534620684E-22    5.3258064959E-03
 4046.120000    1.7538018422E-22    5.0394391139E-03
 4046.160000    1.6620276056E-22    4.7757316265E-03
 4046.200000    1.5773590657E-22    4.5324419108E-03
 4046.240000    1.4991077497E-22    4.3075916836E-03
 4046.280000    1.4266643896E-22    4.0994302517E-03
 4046.320000    1.3594108957E-22    3.9061815737E-03
 4046.360000    1.2970245353E-22    3.7269182970E-03
 4046.400000    1.2390016514E-22    3.5601931953E-03
 4046.440000    1.1849648264E-22    3.4049217827E-03
 4046.480000    1.1345785109E-22    3.2601398790E-03
 4046.520000    1.0875442357E-22    3.1249898523E-03
 4046.560000    1.0435957434E-22    2.9987066281E-03
 4046.600000    1.0024914919E-22    2.8805961508E-03
 4046.640000    9.6400721938E-23    2.7700140179E-03
 4046.680000    9.2792514330E-23    2.6663344453E-03
 4046.720000    8.9402642156E-23    2.5689286038E-03
 4046.760000    8.6208800557E-23    2.4771555774E-03
 4046.800000    8.3160293805E-23    2.3895586563E-03
 4046.840000    8.0304873000E-23    2.3075099382E-03
 4046.880000    7.7603573654E-23    2.2298898031E-03
 4046.920000    7.5052177333E-23    2.1565770371E-03
 4046.960000    7.2645959105E-23    2.0874358721E-03
 4047.000000    7.0376772731E-23    2.0222322311E-03
 4047.040000    6.8232076138E-23    1.9606057255E-03
 4047.080000    6.6195578761E-23    1.9020882563E-03
 4047.120000    6.4250222598E-23    1.8461896724E-03
 4047.160000    6.2383144160E-23    1.7925403496E-03
 4047.200000    6.0589619622E-23    1.7410045518E-03
 4047.240000    5.8872408184E-23    1.6916615629E-03
 4047.280000    5.7237293575E-23    1.6446775747E-03
 4047.320000    5.5688921473E-23    1.6001860777E-03
 4047.360000    5.4229279455E-23    1.5582441838E-03
 4047.400000    5.2858148209E-23    1.5188455912E-03
 4047.440000    5.1574180504E-23    1.4819515880E-03
 4047.480000    5.0375534442E-23    1.4475092485E-03
 4047.520000    4.9261155688E-23    1.4154882770E-03
 4047.560000    4.8229673240E-23    1.3858492786E-03
 4047.600000    4.7279964964E-23    1.3585600096E-03
 4047.640000    4.6410399088E-23    1.3335735819E-03
 4047.680000    4.5617739513E-23    1.3107970083E-03
 4047.720000    4.4896292076E-23    1.2900666707E-03
 4047.760000    4.4235390160E-23    1.2710760705E-03
 4047.800000    4.3618459486E-23    1.2533489562E-03
 4047.840000    4.3022368049E-23    1.2362206443E-03
 4047.880000    4.2419922907E-23    1.2189097626E-03
 4047.920000    4.1785084633E-23    1.2006680847E-03
 4047.960000    4.1100208685E-23    1.1809886058E-03
 4048.000000    4.0361435412E-23    1.1597604212E-03
 4048.040000    3.9578442036E-23    1.1372615998E-03
 4048.080000    3.8769433766E-23    1.1140152567E-03
 4048.120000    3.7953655422E-23    1.0905743799E-03
 4048.160000    3.7146081275E-23    1.0673692455E-03
 4048.200000    3.6354970891E-23    1.0446371870E-03
 4048.240000    3.5581017002E-23    1.0223981095E-03
 4048.280000    3.4817431152E-23    1.0004569512E-03
 4048.320000    3.4053044689E-23    9.7849278768E-04
 4048.360000    3.3280186095E-23    9.5628518282E-04
 4048.400000    3.2502590572E-23    9.3394146532E-04
 4048.440000    3.1735061709E-23    9.1188700692E-04
 4048.480000    3.0995165726E-23    8.9062656194E-04
 4048.520000    3.0295548081E-23    8.7052348965E-04
 4048.560000    2.9641794622E-23    8.5173829583E-04
 4048.600000    2.9034126959E-23    8.3427734832E-04
 4048.640000    2.8468898215E-23    8.1803585642E-04
 4048.680000    2.7944285703E-23    8.0296144639E-04
 4048.720000    2.7455430432E-23    7.8891449811E-04
 4048.760000    2.6998781824E-23    7.7579298802E-04
 4048.800000    2.6571274927E-23    7.6350884663E-04
 4048.840000    2.6170355377E-23    7.5198867593E-04
 4048.880000    2.5790068092E-23    7.4106136036E-04
 4048.920000    2.5436510748E-23    7.3090211279E-04
 4048.960000    2.5104435565E-23    7.2136014159E-04
 4049.000000    2.4792760622E-23    7.1240435844E-04
 4049.040000    2.4500624863E-23    7.0401002146E-04
 4049.080000    2.4227359956E-23    6.9615792649E-04
 4049.120000    2.3972463707E-23    6.8883364333E-04
 4049.160000    2.3735578797E-23    6.8202690467E-04
 4049.200000    2.3516470676E-23    6.7573097084E-04
 4049.240000    2.3315006025E-23    6.6994201101E-04
 4049.280000    2.3131144638E-23    6.6465886989E-04
 4049.320000    2.2964964244E-23    6.5988378093E-04
 4049.360000    2.2816740733E-23    6.5562467171E-04
 4049.400000    2.2687024099E-23    6.5189734594E-04
 4049.440000    2.2576655519E-23    6.4872597434E-04
 4049.480000    2.2486724465E-23    6.4614186214E-04
 4049.520000    2.2418518204E-23    6.4418199822E-04
 4049.560000    2.2373628023E-23    6.4289210714E-04
 4049.600000    2.2354974224E-23    6.4235610197E-04
 4049.640000    2.2362655392E-23    6.4257681549E-04
 4049.680000    2.2400507288E-23    6.4366446587E-04
 4049.720000    2.2471913416E-23    6.4571627599E-04
 4049.760000    2.2581032150E-23    6.4885173407E-04
 4049.800000    2.2732974932E-23    6.5321771419E-04
 4049.840000    2.2934023421E-23    6.5899471587E-04
 4049.880000    2.3191879618E-23    6.6640405125E-04
 4049.920000    2.3518223389E-23    6.7578133396E-04
 4049.960000    2.3919785645E-23    6.8731997242E-04
 4050.000000    2.4412128765E-23    7.0146714180E-04
 4050.040000    2.5010184815E-23    7.1865190566E-04
 4050.080000    2.5729314368E-23    7.3931564037E-04
 4050.120000    2.6582393972E-23    7.6382834540E-04
 4050.160000    2.7574019453E-23    7.9232207892E-04
 4050.200000    2.8690663358E-23    8.2440813811E-04
 4050.240000    2.9889441318E-23    8.5885426764E-04
 4050.280000    3.1086383136E-23    8.9324763676E-04
 4050.320000    3.2165078594E-23    9.2424327123E-04
 4050.360000    3.3008175590E-23    9.4846913233E-04
 4050.400000    3.3573806770E-23    9.6472218795E-04
 4050.440000    3.3903833386E-23    9.7420529488E-04
 4050.480000    3.4126260550E-23    9.8059659931E-04
 4050.520000    3.4394775659E-23    9.8831221183E-04
 4050.560000    3.4838124112E-23    1.0010515503E-03
 4050.600000    3.5536610035E-23    1.0211221033E-03
 4050.640000    3.6516996452E-23    1.0492928894E-03
 4050.680000    3.7750155230E-23    1.0847269301E-03
 4050.720000    3.9143709841E-23    1.1247698440E-03
 4050.760000    4.0537704409E-23    1.1648253997E-03
 4050.800000    4.1720036746E-23    1.1987989747E-03
 4050.840000    4.2483679257E-23    1.2207417612E-03
 4050.880000    4.2704908932E-23    1.2270986565E-03
 4050.920000    4.2403938693E-23    1.2184504663E-03
 4050.960000    4.1731528713E-23    1.1991291891E-03
 4051.000000    4.0896326383E-23    1.1751301763E-03
 4051.040000    4.0089387389E-23    1.1519432926E-03
 4051.080000    3.9445945792E-23    1.1334544036E-03
 4051.120000    3.9043939943E-23    1.1219030188E-03
 4051.160000    3.8919798855E-23    1.1183359029E-03
 4051.200000    3.9085905929E-23    1.1231088850E-03
 4051.240000    3.9543578189E-23    1.1362598091E-03
 4051.280000    4.0291124966E-23    1.1577400948E-03
 4051.320000    4.1328310625E-23    1.1875429713E-03
 4051.360000    4.2657929271E-23    1.2257487255E-03
 4051.400000    4.4289765900E-23    1.2726385231E-03
 4051.440000    4.6232317906E-23    1.3284565313E-03
 4051.480000    4.8500152478E-23    1.3936213291E-03
 4051.520000    5.1107821980E-23    1.4685510696E-03
 4051.560000    5.4072489924E-23    1.5537389354E-03
 4051.600000    5.7414636546E-23    1.6497734132E-03
 4051.640000    6.1175971366E-23    1.7578529998E-03
 4051.680000    6.5387997246E-23    1.8788829102E-03
 4051.720000    7.0081445942E-23    2.0137462018E-03
 4051.760000    7.5270579316E-23    2.1628526805E-03
 4051.800000    8.0949893079E-23    2.3260441838E-03
 4051.840000    8.7084113204E-23    2.5023071349E-03
 4051.880000    9.3594420960E-23    2.6893767272E-03
 4051.920000    1.0034310670E-22    2.8832959607E-03
 4051.960000    1.0712111626E-22    3.0780577957E-03
 4052.000000    1.1364302393E-22    3.2654607039E-03
 4052.040000    1.1955524965E-22    3.4353447857E-03
 4052.080000    1.2446309277E-22    3.5763685662E-03
 4052.120000    1.2797827743E-22    3.6773751830E-03
 4052.160000    1.2978168487E-22    3.7291949598E-03
 4052.200000    1.2968897019E-22    3.7265308619E-03
 4052.240000    1.2769631697E-22    3.6692732266E-03
 4052.280000    1.2398414404E-22    3.5626062761E-03
 4052.320000    1.1887216299E-22    3.4157167208E-03
 4052.360000    1.1275045386E-22    3.2398132654E-03
 4052.400000    1.0601338348E-22    3.0462277920E-03
 4052.440000    9.9010430379E-23    2.8450023460E-03
 4052.480000    9.2023377778E-23    2.6442337910E-03
 4052.520000    8.5254864509E-23    2.4497448260E-03
 4052.560000    7.8840044042E-23    2.2654190008E-03
 4052.600000    7.2859478392E-23    2.0935712143E-03
 4052.640000    6.7352083375E-23    1.9353196878E-03
 4052.680000    6.2325860106E-23    1.7908943284E-03
 4052.720000    5.7767359631E-23    1.6599086889E-03
 4052.760000    5.3649852993E-23    1.5415947294E-03
 4052.800000    4.9939633850E-23    1.4349839196E-03
 4052.840000    4.6600349965E-23    1.3390317007E-03
 4052.880000    4.3595738864E-23    1.2526960934E-03
 4052.920000    4.0891221816E-23    1.1749834998E-03
 4052.960000    3.8455753206E-23    1.1050018434E-03
 4053.000000    3.6258146448E-23    1.0418549976E-03
 4053.040000    3.4273171126E-23    9.8481798217E-04
 4053.080000    3.2477486795E-23    9.3322012410E-04
 4053.120000    3.0850335496E-23    8.8646495654E-04
 4053.160000    2.9373453998E-23    8.4402769703E-04
 4053.200000    2.8030735570E-23    8.0544552883E-04
 4053.240000    2.6808012360E-23    7.7031134764E-04
 4053.280000    2.5692832351E-23    7.3826735259E-04
 4053.320000    2.4674262972E-23    7.0899940312E-04
 4053.360000    2.3742761240E-23    6.8223328765E-04
 4053.400000    2.2889876767E-23    6.5772618960E-04
 4053.440000    2.2108352083E-23    6.3526957011E-04
 4053.480000    2.1391820169E-23    6.1468047694E-04
 4053.520000    2.0734758271E-23    5.9580021720E-04
 4053.560000    2.0132430327E-23    5.7849270316E-04
 4053.600000    1.9580882003E-23    5.6264430951E-04
 4053.640000    1.9076960930E-23    5.4816445494E-04
 4053.680000    1.8618315180E-23    5.3498555821E-04
 4053.720000    1.8203309070E-23    5.2306061908E-04
 4053.760000    1.7830710410E-23    5.1235423130E-04
 4053.800000    1.7498851500E-23    5.0281847458E-04
 4053.840000    1.7203761581E-23    4.9433925163E-04
 4053.880000    1.6936385376E-23    4.8665636482E-04
 4053.920000    1.6681867904E-23    4.7934296561E-04
 4053.960000    1.6426513063E-23    4.7200550511E-04
 4054.000000    1.6168928461E-23    4.6460397382E-04
 4054.040000    1.5913647416E-23    4.5726863380E-04
 4054.080000    1.5687494357E-23    4.5077026812E-04
 4054.120000    1.5491032541E-23    4.4512506159E-04
 4054.160000    1.5326451454E-23    4.4039592775E-04
 4054.200000    1.5193573918E-23    4.3657777544E-04
 4054.240000    1.5091960321E-23    4.3365797274E-04
 4054.280000    1.5108121106E-23    4.3412234272E-04
 4054.320000    1.5069811750E-23    4.3302154753E-04
 4054.360000    1.5064190275E-23    4.3286001796E-04
 4054.400000    1.5093523651E-23    4.3370289404E-04
 4054.440000    1.5157554239E-23    4.3554277266E-04
 4054.480000    1.5259659604E-23    4.3847670601E-04
 4054.520000    1.5403558387E-23    4.4261154689E-04
 4054.560000    1.5593528210E-23    4.4807021007E-04
 4054.600000    1.5839015938E-23    4.5512414531E-04
 4054.640000    1.6146906982E-23    4.6397120049E-04
 4054.680000    1.6524890129E-23    4.7483230812E-04
 4054.720000    1.6978326602E-23    4.8786151953E-04
 4054.760000    1.7507678981E-23    5.0307212667E-04
 4054.800000    1.8018737773E-23    5.1775707914E-04
 4054.840000    1.8660725539E-23    5.3620419317E-04
 4054.880000    1.9308058140E-23    5.5480488767E-04
 4054.920000    1.9885882011E-23    5.7140829263E-04
 4054.960000    2.0348743513E-23    5.8470832629E-04
 4055.000000    2.0604895549E-23    5.9206869369E-04
 4055.040000    2.0623487782E-23    5.9260292979E-04
 4055.080000    2.0392306365E-23    5.8596007742E-04
 4055.120000    1.9945924395E-23    5.7313357270E-04
 4055.160000    1.9343146041E-23    5.5581311641E-04
 4055.200000    1.8660284843E-23    5.3619153006E-04
 4055.240000    1.7960815216E-23    5.1609271094E-04
 4055.280000    1.7293593503E-23    4.9692051534E-04
 4055.320000    1.6686605358E-23    4.7947909336E-04
 4055.360000    1.6150681890E-23    4.6407967010E-04
 4055.400000    1.5686026478E-23    4.5072808954E-04
 4055.440000    1.5287784944E-23    4.3928486993E-04
 4055.480000    1.4949493435E-23    4.2956427651E-04
 4055.520000    1.4664725781E-23    4.2138165737E-04
 4055.560000    1.4427639732E-23    4.1456913910E-04
 4055.600000    1.4233014523E-23    4.0897670634E-04
 4055.640000    1.4076171255E-23    4.0446991383E-04
 4055.680000    1.3952889313E-23    4.0092748488E-04
 4055.720000    1.3859426459E-23    3.9824188866E-04
 4055.760000    1.3809972786E-23    3.9682086853E-04
 4055.800000    1.3767011473E-23    3.9558640224E-04
 4055.840000    1.3745722839E-23    3.9497468676E-04
 4055.880000    1.3744495076E-23    3.9493940777E-04
 4055.920000    1.3762177180E-23    3.9544749188E-04
 4055.960000    1.3798326125E-23    3.9648620905E-04
 4056.000000    1.3852529840E-23    3.9804371864E-04
 4056.040000    1.3541699340E-23    3.8911220005E-04
 4056.080000    1.3632632694E-23    3.9172511267E-04
 4056.120000    1.3741422660E-23    3.9485112382E-04
 4056.160000    1.3868185960E-23    3.9849358741E-04
 4056.200000    1.4013147780E-23    4.0265897397E-04
 4056.240000    1.4176648140E-23    4.0735705383E-04
 4056.280000    1.4359102008E-23    4.1259975078E-04
 4056.320000    1.4561141045E-23    4.1840521523E-04
 4056.360000    1.4783372451E-23    4.2479089470E-04
 4056.400000    1.5026533633E-23    4.3177797809E-04
 4056.440000    1.5291481098E-23    4.3939107658E-04
 4056.480000    1.5579258505E-23    4.4766017909E-04
 4056.520000    1.5891209263E-23    4.5662388761E-04
 4056.560000    1.6229117223E-23    4.6633345998E-04
 4056.600000    1.6595360764E-23    4.7685723744E-04
 4056.640000    1.6993054690E-23    4.8828472185E-04
 4056.680000    1.7426151574E-23    5.0072948799E-04
 4056.720000    1.7899443850E-23    5.1432924340E-04
 4056.760000    1.8418486506E-23    5.2924360716E-04
 4056.800000    1.8989570182E-23    5.4565333684E-04
 4056.840000    1.9619844139E-23    5.6376386194E-04
 4056.880000    2.0317572232E-23    5.8381263916E-04
 4056.920000    2.1092448262E-23    6.0607821377E-04
 4056.960000    2.1955948075E-23    6.3089033695E-04
 4057.000000    2.2921586448E-23    6.5863734729E-04
 4057.040000    2.4005174410E-23    6.8977356479E-04
 4057.080000    2.5226479058E-23    7.2486698449E-04
 4057.120000    2.6608004127E-23    7.6456423707E-04
 4057.160000    2.8176915908E-23    8.0964592878E-04
 4057.200000    2.9965434469E-23    8.6103788295E-04
 4057.240000    3.2011438147E-23    9.1982850977E-04
 4057.280000    3.4358767654E-23    9.8727754449E-04
 4057.320000    3.7056807946E-23    1.0648040327E-03
 4057.360000    4.0158638705E-23    1.1539331855E-03
 4057.400000    4.3716551549E-23    1.2561675698E-03
 4057.440000    4.7773074312E-23    1.3727291961E-03
 4057.480000    5.2345004968E-23    1.5041007434E-03
 4057.520000    5.7397904868E-23    1.6492926390E-03
 4057.560000    6.2810483152E-23    1.8048196664E-03
 4057.600000    6.8334651450E-23    1.9635531625E-03
 4057.640000    7.3569380231E-23    2.1139697964E-03
 4057.680000    7.7980554383E-23    2.2407221069E-03
 4057.720000    8.0973529658E-23    2.3267233660E-03
 4057.760000    8.2160386214E-23    2.3608269415E-03
 4057.800000    8.1376708075E-23    2.3383084439E-03
 4057.840000    7.8840048785E-23    2.2654191371E-03
 4057.880000    7.5035326492E-23    2.1560928388E-03
 4057.920000    7.0539486960E-23    2.0269077220E-03
 4057.960000    6.5865100802E-23    1.8925921803E-03
 4058.000000    6.1381572957E-23    1.7637608320E-03
 4058.040000    5.7308584604E-23    1.6467260775E-03
 4058.080000    5.3747621789E-23    1.5444040542E-03
 4058.120000    5.0722022860E-23    1.4574653749E-03
 4058.160000    4.8210577569E-23    1.3853005765E-03
 4058.200000    4.6170806398E-23    1.3266890369E-03
 4058.240000    4.4553195449E-23    1.2802080053E-03
 4058.280000    4.3299868651E-23    1.2441944492E-03
 4058.320000    4.2385228091E-23    1.2179128289E-03
 4058.360000    4.1762227114E-23    1.2000112883E-03
 4058.400000    4.1399551955E-23    1.1895900461E-03
 4058.440000    4.1272068101E-23    1.1859268778E-03
 4058.480000    4.1360253639E-23    1.1884608337E-03
 4058.520000    4.1649565643E-23    1.1967740319E-03
 4058.560000    4.2129677606E-23    1.2105697467E-03
 4058.600000    4.2794305656E-23    1.2296674151E-03
 4058.640000    4.3639678864E-23    1.2539586817E-03
 4058.680000    4.4663972084E-23    1.2833911021E-03
 4058.720000    4.5865640101E-23    1.3179202756E-03
 4058.760000    4.7241222780E-23    1.3574467773E-03
 4058.800000    4.8782622467E-23    1.4017379263E-03
 4058.840000    5.0474659944E-23    1.4503575574E-03
 4058.880000    5.2294856830E-23    1.5026597683E-03
 4058.920000    5.4217928015E-23    1.5579180073E-03
 4058.960000    5.6225654633E-23    1.6156087669E-03
 4059.000000    5.8318235437E-23    1.6757377581E-03
 4059.040000    6.0520010173E-23    1.7390043682E-03
 4059.080000    6.2875638461E-23    1.8066918631E-03
 4059.120000    6.5439871558E-23    1.8803734858E-03
 4059.160000    6.8267230135E-23    1.9616158535E-03
 4059.200000    7.1405268697E-23    2.0517854148E-03
 4059.240000    7.4891091560E-23    2.1519483389E-03
 4059.280000    7.8748768565E-23    2.2627962575E-03
 4059.320000    8.2985570744E-23    2.3845380992E-03
 4059.360000    8.7586892977E-23    2.5167541950E-03
 4059.400000    9.2512997150E-23    2.6583026952E-03
 4059.440000    9.7644752313E-23    2.8057604471E-03
 4059.480000    1.0304148938E-22    2.9608322872E-03
 4059.520000    1.0861614870E-22    3.1210166110E-03
 4059.560000    1.1440125173E-22    3.2872479023E-03
 4059.600000    1.2049258328E-22    3.4622784770E-03
 4059.640000    1.2702416724E-22    3.6499594276E-03
 4059.680000    1.3413628948E-22    3.8543217801E-03
 4059.720000    1.4194927032E-22    4.0788228629E-03
 4059.760000    1.5055537620E-22    4.3261138938E-03
 4059.800000    1.6001934061E-22    4.5980549495E-03
 4059.840000    1.7038179354E-22    4.8958135067E-03
 4059.880000    1.8166096718E-22    5.2199134558E-03
 4059.920000    1.9385111271E-22    5.5701896085E-03
 4059.960000    2.0691758243E-22    5.9456463849E-03
 4060.000000    2.2078920075E-22    6.3442385991E-03
 4060.040000    2.3534902835E-22    6.7626060732E-03
 4060.080000    2.5042508454E-22    7.1958070508E-03
 4060.120000    2.6578266923E-22    7.6370975723E-03
 4060.160000    2.8112275241E-22    8.0778851993E-03
 4060.200000    2.9608335224E-22    8.5077686109E-03
 4060.240000    3.1025297929E-22    8.9149239184E-03
 4060.280000    3.2319122304E-22    9.2866962020E-03
 4060.320000    3.3445706652E-22    9.6104131177E-03
 4060.360000    3.4364076599E-22    9.8743009367E-03
 4060.400000    3.5039420685E-22    1.0068356805E-02
 4060.440000    3.5445511668E-22    1.0185044491E-02
 4060.480000    3.5566270733E-22    1.0219743848E-02
 4060.520000    3.5396507032E-22    1.0170963318E-02
 4060.560000    3.4942030013E-22    1.0040372210E-02
 4060.600000    3.4219294367E-22    9.8326986744E-03
 4060.640000    3.3255249885E-22    9.5556865655E-03
 4060.680000    3.2083154355E-22    9.2188922983E-03
 4060.720000    3.0744429104E-22    8.8342180308E-03
 4060.760000    2.9282803618E-22    8.4142291546E-03
 4060.800000    2.7742437033E-22    7.9716145200E-03
 4060.840000    2.6164572187E-22    7.5182249961E-03
 4060.880000    2.4585421473E-22    7.0644659862E-03
 4060.920000    2.3035092633E-22    6.6189887603E-03
 4060.960000    2.1536107541E-22    6.1882648368E-03
 4061.000000    2.0105196504E-22    5.7771015641E-03
 4061.040000    1.8753053569E-22    5.3885718095E-03
 4061.080000    1.7485666315E-22    5.0243960660E-03
 4061.120000    1.6304920465E-22    4.6851161838E-03
 4061.160000    1.5210238305E-22    4.3705661610E-03
 4061.200000    1.4198964405E-22    4.0799829764E-03
 4061.240000    1.3267149759E-22    3.8122319077E-03
 4061.280000    1.2410073286E-22    3.5659563823E-03
 4061.320000    1.1622629905E-22    3.3396894874E-03
 4061.360000    1.0899610096E-22    3.1319342999E-03
 4061.400000    1.0235883545E-22    2.9412166563E-03
 4061.440000    9.6265061968E-23    2.7661159142E-03
 4061.480000    9.0667530863E-23    2.6052743840E-03
