 wavenumber    crosssection    coefficient
 2030.198390    1.0643339602E-23    3.0582965876E-04
 2030.203180    1.0633868584E-23    3.0555751502E-04
 2030.207970    1.0624448943E-23    3.0528684757E-04
 2030.212760    1.0615080252E-23    3.0501764414E-04
 2030.217550    1.0605762015E-23    3.0474989047E-04
 2030.222340    1.0596493665E-23    3.0448357029E-04
 2030.227130    1.0587274557E-23    3.0421866502E-04
 2030.231920    1.0578103963E-23    3.0395515377E-04
 2030.236710    1.0568981069E-23    3.0369301315E-04
 2030.241500    1.0559904973E-23    3.0343221726E-04
 2030.246290    1.0550874683E-23    3.0317273758E-04
 2030.251080    1.0541905693E-23    3.0291501930E-04
 2030.255870    1.0532963687E-23    3.0265807637E-04
 2030.260660    1.0524063975E-23    3.0240234877E-04
 2030.265450    1.0515205222E-23    3.0214779807E-04
 2030.270240    1.0506386015E-23    3.0189438371E-04
 2030.275030    1.0497604879E-23    3.0164206331E-04
 2030.279820    1.0488860288E-23    3.0139079298E-04
 2030.284610    1.0480150675E-23    3.0114052775E-04
 2030.289400    8.7097811814E-24    2.5027007558E-04
 2030.294190    8.7023899533E-24    2.5005769330E-04
 2030.298980    8.6950276067E-24    2.4984614091E-04
 2030.303770    8.6876925996E-24    2.4963537410E-04
 2030.308560    8.6803834463E-24    2.4942535018E-04
 2030.313350    8.6730987391E-24    2.4921602871E-04
 2030.318140    8.6658371672E-24    2.4900737202E-04
 2030.322930    8.6586668519E-24    2.4880133752E-04
 2030.327720    8.6514481477E-24    2.4859391261E-04
 2030.332510    8.6442494240E-24    2.4838706182E-04
 2030.337300    8.6370699366E-24    2.4818076377E-04
 2030.342090    8.6299091144E-24    2.4797500205E-04
 2030.346880    8.6227665614E-24    2.4776976529E-04
 2030.351670    8.6156420605E-24    2.4756504725E-04
 2030.356460    8.6085355690E-24    2.4736084669E-04
 2030.361250    8.6014472115E-24    2.4715716720E-04
 2030.366040    8.5943772716E-24    2.4695401693E-04
 2030.370830    8.5873261760E-24    2.4675140814E-04
 2030.375620    8.5802944809E-24    2.4654935681E-04
 2030.380410    8.5732828525E-24    2.4634788209E-04
 2030.385200    8.5012131730E-24    2.4427700525E-04
 2030.389990    8.4942736238E-24    2.4407760167E-04
 2030.394780    8.4873566004E-24    2.4387884536E-04
 2030.399570    7.8989740018E-24    2.2697204204E-04
 2030.404360    7.8925140051E-24    2.2678641810E-04
 2030.409150    7.8860789228E-24    2.2660151007E-04
 2030.413940    7.8796696998E-24    2.2641734508E-04
 2030.418730    7.8732872672E-24    2.2623394990E-04
 2030.423520    7.8669325318E-24    2.2605135058E-04
 2030.428310    7.8606063730E-24    2.2586957240E-04
 2030.433100    7.8543096407E-24    2.2568863976E-04
 2030.437890    7.8480431514E-24    2.2550857614E-04
 2030.442680    7.8418076935E-24    2.2532940418E-04
 2030.447470    7.8356040250E-24    2.2515114568E-04
 2030.452260    7.8294328793E-24    2.2497382169E-04
 2030.457050    7.8232949670E-24    2.2479745265E-04
 2030.461840    7.8171909786E-24    2.2462205839E-04
 2030.466630    7.8111215905E-24    2.2444765834E-04
 2030.471420    7.8050874634E-24    2.2427427150E-04
 2030.476210    7.7990892482E-24    2.2410191657E-04
 2030.481000    7.7929799850E-24    2.2392637074E-04
 2030.485790    7.7870555615E-24    2.2375613616E-04
 2030.490580    7.7811689379E-24    2.2358698774E-04
 2030.495370    7.7753207203E-24    2.2341894289E-04
 2030.500160    7.7695115021E-24    2.2325201867E-04
 2030.504950    7.7637418597E-24    2.2308623163E-04
 2030.509740    7.7580123505E-24    2.2292159779E-04
 2030.514530    7.7523235096E-24    2.2275813253E-04
 2030.519320    7.7466758469E-24    2.2259585050E-04
 2030.524110    7.7410698443E-24    2.2243476554E-04
 2030.528900    7.7355059528E-24    2.2227489063E-04
 2030.533690    7.7299845902E-24    2.2211623775E-04
 2030.538480    7.7245061397E-24    2.2195881793E-04
 2030.543270    7.7190709477E-24    2.2180264111E-04
 2030.548060    7.7136793232E-24    2.2164771618E-04
 2030.552850    7.7083315373E-24    2.2149405092E-04
 2030.557640    7.7030278238E-24    2.2134165205E-04
 2030.562430    7.6977683787E-24    2.2119052521E-04
 2030.567220    7.6925533615E-24    2.2104067497E-04
 2030.572010    7.6873828970E-24    2.2089210493E-04
 2030.576800    7.6822570758E-24    2.2074481769E-04
 2030.581590    7.6771759569E-24    2.2059881494E-04
 2030.586380    7.6721398072E-24    2.2045410435E-04
 2030.591170    7.6671481525E-24    2.2031067230E-04
 2030.595960    7.6622012060E-24    2.2016852491E-04
 2030.600750    7.6572989196E-24    2.2002766079E-04
 2030.605540    7.6524412243E-24    2.1988807798E-04
 2030.610330    7.6476394343E-24    2.1975010157E-04
 2030.615120    7.6428706502E-24    2.1961307356E-04
 2030.619910    7.6381461443E-24    2.1947731786E-04
 2030.624700    7.6334657838E-24    2.1934283065E-04
 2030.629490    7.6288294248E-24    2.1920960780E-04
 2030.634280    7.6242369140E-24    2.1907764489E-04
 2030.639070    7.6196880909E-24    2.1894693732E-04
 2030.643860    7.6151827881E-24    2.1881748029E-04
 2030.648650    7.6107208342E-24    2.1868926885E-04
 2030.653440    7.6063020533E-24    2.1856229797E-04
 2030.658230    7.6019262675E-24    2.1843656252E-04
 2030.663020    7.5975932979E-24    2.1831205737E-04
 2030.667810    7.5933030326E-24    2.1818877929E-04
 2030.672600    7.5890551551E-24    2.1806671921E-04
 2030.677390    7.5848495552E-24    2.1794587395E-04
 2030.682180    7.5806860559E-24    2.1782623842E-04
 2030.686970    7.5765644829E-24    2.1770780761E-04
 2030.691760    7.5724846641E-24    2.1759057659E-04
 2030.696550    7.5684464304E-24    2.1747454049E-04
 2030.701340    7.5644496168E-24    2.1735969457E-04
 2030.706130    7.5604940617E-24    2.1724603418E-04
 2030.710920    7.5565796082E-24    2.1713355483E-04
 2030.715710    7.5527057891E-24    2.1702224308E-04
 2030.720500    7.5488730840E-24    2.1691211271E-04
 2030.725290    7.5450810357E-24    2.1680315059E-04
 2030.730080    7.5413295044E-24    2.1669535270E-04
 2030.734870    7.5376485943E-24    2.1658958407E-04
 2030.739660    7.5339777201E-24    2.1648410381E-04
 2030.744450    7.5303469763E-24    2.1637977668E-04
 2030.749240    7.5267562451E-24    2.1627659928E-04
 2030.754030    7.5232054131E-24    2.1617456835E-04
 2030.758820    7.5196943709E-24    2.1607368077E-04
 2030.763610    7.5162230163E-24    2.1597393358E-04
 2030.768400    7.5127912511E-24    2.1587532397E-04
 2030.773190    7.5093989822E-24    2.1577784926E-04
 2030.777980    7.5060461221E-24    2.1568150694E-04
 2030.782770    7.5027325885E-24    2.1558629464E-04
 2030.787560    7.4994583035E-24    2.1549221012E-04
 2030.792350    7.4962231950E-24    2.1539925132E-04
 2030.797140    7.4930271952E-24    2.1530741628E-04
 2030.801930    7.4898702420E-24    2.1521670321E-04
 2030.806720    7.4867522776E-24    2.1512711047E-04
 2030.811510    7.4836732498E-24    2.1503863655E-04
 2030.816300    7.4806331100E-24    2.1495128004E-04
 2030.821090    7.4776318151E-24    2.1486503973E-04
 2030.825880    7.4746693277E-24    2.1477991452E-04
 2030.830670    7.4717456130E-24    2.1469590342E-04
 2030.835460    7.4688606423E-24    2.1461300560E-04
 2030.840250    7.4660143916E-24    2.1453122038E-04
 2030.845040    7.4632068398E-24    2.1445054715E-04
 2030.849830    7.4604379719E-24    2.1437098547E-04
 2030.854620    7.4577077772E-24    2.1429253505E-04
 2030.859410    7.4550162479E-24    2.1421519565E-04
 2030.864200    7.4523633820E-24    2.1413896722E-04
 2030.868990    7.4497491819E-24    2.1406384983E-04
 2030.873780    7.4468357948E-24    2.1398013548E-04
 2030.878570    7.4442991104E-24    2.1390724545E-04
 2030.883360    7.4418011212E-24    2.1383546731E-04
 2030.888150    7.4393418467E-24    2.1376480161E-04
 2030.892940    7.4369213091E-24    2.1369524898E-04
 2030.897730    7.4345395348E-24    2.1362681020E-04
 2030.902520    7.4321965551E-24    2.1355948615E-04
 2030.907310    7.4298924037E-24    2.1349327781E-04
 2030.912100    7.4276271203E-24    2.1342818632E-04
 2030.916890    7.4254007471E-24    2.1336421289E-04
 2030.921680    7.4232133306E-24    2.1330135885E-04
 2030.926470    7.4210649211E-24    2.1323962566E-04
 2030.931260    7.4189555731E-24    2.1317901488E-04
 2030.936050    7.4168853452E-24    2.1311952818E-04
 2030.940840    7.4148542993E-24    2.1306116735E-04
 2030.945630    7.4128625012E-24    2.1300393429E-04
 2030.950420    7.4109100216E-24    2.1294783102E-04
 2030.955210    7.4089969338E-24    2.1289285965E-04
 2030.960000    7.4071233153E-24    2.1283902240E-04
 2030.964790    7.4052892480E-24    2.1278632163E-04
 2030.969580    7.4034948168E-24    2.1273475978E-04
 2030.974370    7.4017401115E-24    2.1268433943E-04
 2030.979160    7.4000252252E-24    2.1263506325E-04
 2030.983950    7.3983502541E-24    2.1258693401E-04
 2030.988740    7.3967152997E-24    2.1253995463E-04
 2030.993530    7.3951204663E-24    2.1249412810E-04
 2030.998320    7.3935658621E-24    2.1244945752E-04
 2031.003110    7.3920692302E-24    2.1240645275E-04
 2031.007900    7.3905954347E-24    2.1236410416E-04
 2031.012690    7.3891622169E-24    2.1232292155E-04
 2031.017480    7.3877697001E-24    2.1228290846E-04
 2031.022270    7.3864180113E-24    2.1224406853E-04
 2031.027060    7.3851072822E-24    2.1220640556E-04
 2031.031850    7.3838376473E-24    2.1216992340E-04
 2031.036640    7.3826092446E-24    2.1213462602E-04
 2031.041430    7.3814222161E-24    2.1210051751E-04
 2031.046220    7.3802767074E-24    2.1206760204E-04
 2031.051010    7.3791728674E-24    2.1203588389E-04
 2031.055800    7.3781108012E-24    2.1200536608E-04
 2031.060590    7.3770907577E-24    2.1197605578E-04
 2031.065380    7.3761128500E-24    2.1194795621E-04
 2031.070170    7.3751772388E-24    2.1192107202E-04
 2031.074960    7.3742840892E-24    2.1189540793E-04
 2031.079750    7.3734335689E-24    2.1187096876E-04
 2031.084540    7.3726258490E-24    2.1184775944E-04
 2031.089330    7.3718611013E-24    2.1182578489E-04
 2031.094120    7.3711395016E-24    2.1180505018E-04
 2031.098910    7.3704612274E-24    2.1178556040E-04
 2031.103700    7.3698264581E-24    2.1176732070E-04
 2031.108490    7.3692353741E-24    2.1175033628E-04
 2031.113280    7.3686881585E-24    2.1173461238E-04
 2031.118070    7.3681849948E-24    2.1172015429E-04
 2031.122860    7.3677260669E-24    2.1170696728E-04
 2031.127650    7.3673115595E-24    2.1169505668E-04
 2031.132440    7.3669416573E-24    2.1168442777E-04
 2031.137230    7.3666165451E-24    2.1167508588E-04
 2031.142020    7.3663364064E-24    2.1166703627E-04
 2031.146810    7.3661014227E-24    2.1166028416E-04
 2031.151600    7.3659117747E-24    2.1165483474E-04
 2031.156390    7.3657676394E-24    2.1165069310E-04
 2031.161180    7.3656691923E-24    2.1164786429E-04
 2031.165970    7.3656166035E-24    2.1164635319E-04
 2031.170760    7.3656100390E-24    2.1164616456E-04
 2031.175550    7.3656496595E-24    2.1164730303E-04
 2031.180340    7.3657356196E-24    2.1164977304E-04
 2031.185130    7.3658680664E-24    2.1165357881E-04
 2031.189920    7.3660471392E-24    2.1165872436E-04
 2031.194710    7.3662729678E-24    2.1166521340E-04
 2031.199500    7.3665456715E-24    2.1167304937E-04
 2031.204290    7.3668653585E-24    2.1168223537E-04
 2031.209080    7.3672321244E-24    2.1169277416E-04
 2031.213870    7.3676460502E-24    2.1170466806E-04
 2031.218660    7.3681072021E-24    2.1171791897E-04
 2031.223450    7.3686156289E-24    2.1173252829E-04
 2031.228240    7.3691713616E-24    2.1174849692E-04
 2031.233030    7.3697744111E-24    2.1176582517E-04
 2031.237820    7.3704247669E-24    2.1178451273E-04
 2031.242610    7.3711223961E-24    2.1180455866E-04
 2031.247400    7.3718672404E-24    2.1182596130E-04
 2031.252190    7.3726592155E-24    2.1184871820E-04
 2031.256980    7.3734982095E-24    2.1187282617E-04
 2031.261770    7.3743840811E-24    2.1189828113E-04
 2031.266560    7.3753166572E-24    2.1192507812E-04
 2031.271350    7.3762957326E-24    2.1195321123E-04
 2031.276140    7.3773210681E-24    2.1198267360E-04
 2031.280930    7.3783923898E-24    2.1201345736E-04
 2031.285720    7.3795093857E-24    2.1204555353E-04
 2031.290510    7.3806717079E-24    2.1207895212E-04
 2031.295300    7.3818789685E-24    2.1211364200E-04
 2031.300090    7.3831307424E-24    2.1214961093E-04
 2031.304880    7.3844265634E-24    2.1218684553E-04
 2031.309670    7.3857659272E-24    2.1222533131E-04
 2031.314460    7.3871482902E-24    2.1226505264E-04
 2031.319250    7.3885730697E-24    2.1230599278E-04
 2031.324040    7.3900396468E-24    2.1234813395E-04
 2031.328830    7.3915473657E-24    2.1239145730E-04
 2031.333620    7.3923733500E-24    2.1241519144E-04
 2031.338410    7.3939616643E-24    2.1246083065E-04
 2031.343200    7.3955889632E-24    2.1250759006E-04
 2031.347990    7.3972544738E-24    2.1255544746E-04
 2031.352780    7.3989574019E-24    2.1260438002E-04
 2031.357570    7.4006969388E-24    2.1265436452E-04
 2031.362360    7.4024722647E-24    2.1270537739E-04
 2031.367150    7.4042825551E-24    2.1275739495E-04
 2031.371940    7.4061269868E-24    2.1281039353E-04
 2031.376730    7.4080047442E-24    2.1286434971E-04
 2031.381520    7.4099150285E-24    2.1291924052E-04
 2031.386310    7.4118570623E-24    2.1297504364E-04
 2031.391100    7.4138300995E-24    2.1303173762E-04
 2031.395890    7.4158334328E-24    2.1308930214E-04
 2031.400680    7.4178664013E-24    2.1314771821E-04
 2031.405470    7.4199283986E-24    2.1320696840E-04
 2031.410260    7.4220188813E-24    2.1326703711E-04
 2031.415050    7.4241373771E-24    2.1332791075E-04
 2031.419840    7.4262834913E-24    2.1338957799E-04
 2031.424630    7.4284569135E-24    2.1345202991E-04
 2031.429420    7.4306574261E-24    2.1351526025E-04
 2031.434210    7.4328849085E-24    2.1357926555E-04
 2031.439000    7.4351393416E-24    2.1364404527E-04
 2031.443790    7.4374208138E-24    2.1370960193E-04
 2031.448580    7.4397295228E-24    2.1377594123E-04
 2031.453370    7.4420657790E-24    2.1384307208E-04
 2031.458160    7.4444300061E-24    2.1391100666E-04
 2031.462950    7.4468227415E-24    2.1397976041E-04
 2031.467740    7.4492446364E-24    2.1404935203E-04
 2031.472530    7.4516964518E-24    2.1411980340E-04
 2031.477320    7.4541790592E-24    2.1419113956E-04
 2031.482110    7.4566934332E-24    2.1426338851E-04
 2031.486900    7.4592406497E-24    2.1433658117E-04
 2031.491690    7.4618218797E-24    2.1441075119E-04
 2031.496480    7.4644383827E-24    2.1448593476E-04
 2031.501270    7.4670915007E-24    2.1456217043E-04
 2031.506060    7.4697826509E-24    2.1463949894E-04
 2031.510850    7.4725133187E-24    2.1471796296E-04
 2031.515640    7.4752850482E-24    2.1479760686E-04
 2031.520430    7.4780994372E-24    2.1487847655E-04
 2031.525220    7.4809581266E-24    2.1496061919E-04
 2031.530010    7.4841489574E-24    2.1505230570E-04
 2031.534800    7.4871014294E-24    2.1513714313E-04
 2031.539590    7.4901033127E-24    2.1522340035E-04
 2031.544380    7.4931563497E-24    2.1531112745E-04
 2031.549170    7.4962622880E-24    2.1540037463E-04
 2031.553960    7.4994228776E-24    2.1549119218E-04
 2031.558750    7.5026398630E-24    2.1558363023E-04
 2031.563540    7.5059149780E-24    2.1567773860E-04
 2031.568330    7.5092499413E-24    2.1577356666E-04
 2031.573120    7.5126464519E-24    2.1587116326E-04
 2031.577910    7.5161061859E-24    2.1597057653E-04
 2031.582700    7.5196307915E-24    2.1607185386E-04
 2031.587490    7.5232218886E-24    2.1617504177E-04
 2031.592280    7.5268810638E-24    2.1628018586E-04
 2031.597070    7.5306098703E-24    2.1638733077E-04
 2031.601860    7.5344098260E-24    2.1649652010E-04
 2031.606650    7.5382824113E-24    2.1660779640E-04
 2031.611440    7.5422290694E-24    2.1672120113E-04
 2031.616230    7.5462512050E-24    2.1683677467E-04
 2031.621020    7.5503501848E-24    2.1695455627E-04
 2031.625810    7.5545273351E-24    2.1707458405E-04
 2031.630600    7.5587839451E-24    2.1719689506E-04
 2031.635390    7.5631212630E-24    2.1732152516E-04
 2031.640180    7.5675405001E-24    2.1744850915E-04
 2031.644970    7.5720428272E-24    2.1757788068E-04
 2031.649760    7.5766293776E-24    2.1770967232E-04
 2031.654550    7.5813012444E-24    2.1784391547E-04
 2031.659340    7.5860594830E-24    2.1798064046E-04
 2031.664130    7.5909051087E-24    2.1811987646E-04
 2031.668920    7.5958390979E-24    2.1826165153E-04
 2031.673710    7.6008623860E-24    2.1840599255E-04
 2031.678500    7.6059758674E-24    2.1855292522E-04
 2031.683290    7.6111803937E-24    2.1870247400E-04
 2031.688080    7.6164767735E-24    2.1885466214E-04
 2031.692870    7.6218657687E-24    2.1900951152E-04
 2031.697660    7.6273480940E-24    2.1916704269E-04
 2031.702450    7.6329244140E-24    2.1932727473E-04
 2031.707240    7.6385953399E-24    2.1949022521E-04
 2031.712030    7.6443614270E-24    2.1965591009E-04
 2031.716820    7.6502231709E-24    2.1982434361E-04
 2031.721610    7.6561800632E-24    2.1999551116E-04
 2031.726400    7.6622343495E-24    2.2016947726E-04
 2031.731190    7.6683853800E-24    2.2034622325E-04
 2031.735980    7.6746333698E-24    2.2052575530E-04
 2031.740770    7.6809784503E-24    2.2070807719E-04
 2031.745560    7.6874206655E-24    2.2089319019E-04
 2031.750350    7.6939599661E-24    2.2108109287E-04
 2031.755140    7.7005962038E-24    2.2127178098E-04
 2031.759930    7.7073291249E-24    2.2146524723E-04
 2031.764720    7.7141583655E-24    2.2166148115E-04
 2031.769510    7.7210834474E-24    2.2186046902E-04
 2031.774300    7.7281037699E-24    2.2206219356E-04
 2031.779090    7.7352186086E-24    2.2226663397E-04
 2031.783880    7.7424271094E-24    2.2247376570E-04
 2031.788670    7.7497282865E-24    2.2268356043E-04
 2031.793460    7.7571210203E-24    2.2289598597E-04
 2031.798250    7.7646040576E-24    2.2311100634E-04
 2031.803040    7.7721760093E-24    2.2332858160E-04
 2031.807830    7.7798353573E-24    2.2354866814E-04
 2031.812620    7.7875804549E-24    2.2377121864E-04
 2031.817410    7.7954095343E-24    2.2399618231E-04
 2031.822200    7.8033207155E-24    2.2422350511E-04
 2031.826990    7.8113120162E-24    2.2445313010E-04
 2031.831780    7.8193813640E-24    2.2468499773E-04
 2031.836570    7.8275195648E-24    2.2491884381E-04
 2031.841360    7.8357385155E-24    2.2515501018E-04
 2031.846150    7.8440289234E-24    2.2539322982E-04
 2031.850940    7.8523885323E-24    2.2563343792E-04
 2031.855730    7.8608150916E-24    2.2587556979E-04
 2031.860520    7.8687076007E-24    2.2610235607E-04
 2031.865310    7.8772617037E-24    2.2634815283E-04
 2031.870100    7.8858762973E-24    2.2659568775E-04
 2031.874890    7.8945494082E-24    2.2684490413E-04
 2031.879680    7.9032791955E-24    2.2709574907E-04
 2031.884470    7.9120639730E-24    2.2734817411E-04
 2031.889260    7.9209022293E-24    2.2760213584E-04
 2031.894050    7.9297926472E-24    2.2785759640E-04
 2031.898840    7.9387341176E-24    2.2811452392E-04
 2031.903630    7.9477257515E-24    2.2837289286E-04
 2031.908420    7.9567668874E-24    2.2863268420E-04
 2031.913210    7.9658570935E-24    2.2889388555E-04
 2031.918000    7.9749961655E-24    2.2915649102E-04
 2031.922790    7.9841841225E-24    2.2942050118E-04
 2031.927580    7.9934211940E-24    2.2968592261E-04
 2031.932370    8.0027078066E-24    2.2995276757E-04
 2031.937160    8.0120445650E-24    2.3022105345E-04
 2031.941950    8.0214322311E-24    2.3049080212E-04
 2031.946740    8.0308716973E-24    2.3076203923E-04
 2031.951530    8.0403639617E-24    2.3103479347E-04
 2031.956320    8.0499100989E-24    2.3130909571E-04
 2031.961110    8.0595112295E-24    2.3158497815E-04
 2031.965900    8.0691684933E-24    2.3186247354E-04
 2031.970690    8.0788830171E-24    2.3214161426E-04
 2031.975480    8.0886558876E-24    2.3242243154E-04
 2031.980270    8.0984881235E-24    2.3270495464E-04
 2031.985060    8.1083806505E-24    2.3298921018E-04
 2031.989850    8.1183342772E-24    2.3327522137E-04
 2031.994640    8.1283496733E-24    2.3356300747E-04
 2031.999430    8.1384273528E-24    2.3385258324E-04
 2032.004220    8.1485676538E-24    2.3414395840E-04
 2032.009010    8.1587707292E-24    2.3443713735E-04
 2032.013800    8.1690365306E-24    2.3473211868E-04
 2032.018590    8.1793648027E-24    2.3502889507E-04
 2032.023380    8.1897550747E-24    2.3532745299E-04
 2032.028170    8.2002066566E-24    2.3562777261E-04
 2032.032960    8.2107186368E-24    2.3592982775E-04
 2032.037750    8.2212898793E-24    2.3623358574E-04
 2032.042540    8.2319186847E-24    2.3653899777E-04
 2032.047330    8.2426041621E-24    2.3684603823E-04
 2032.052120    8.2533441755E-24    2.3715464575E-04
 2032.056910    8.2641367204E-24    2.3746476273E-04
 2032.061700    8.2749795861E-24    2.3777632564E-04
 2032.066490    8.2858703631E-24    2.3808926526E-04
 2032.071280    8.2968064500E-24    2.3840350683E-04
 2032.076070    8.3077850605E-24    2.3871897028E-04
 2032.080860    8.3188032331E-24    2.3903557053E-04
 2032.085650    8.3298578387E-24    2.3935321766E-04
 2032.090440    8.3409455902E-24    2.3967181722E-04
 2032.095230    8.3520630521E-24    2.3999127048E-04
 2032.100020    8.3632066504E-24    2.4031147476E-04
 2032.104810    8.3743726822E-24    2.4063232365E-04
 2032.109600    8.3855573268E-24    2.4095370736E-04
 2032.114390    8.3967566541E-24    2.4127551298E-04
 2032.119180    8.4079666386E-24    2.4159762482E-04
 2032.123970    8.4191831675E-24    2.4191992471E-04
 2032.128760    8.4304020522E-24    2.4224229230E-04
 2032.133550    8.4416190412E-24    2.4256460541E-04
 2032.138340    8.4528298291E-24    2.4288674034E-04
 2032.143130    8.4640300712E-24    2.4320857224E-04
 2032.147920    8.4752153918E-24    2.4352997538E-04
 2032.152710    8.4863813990E-24    2.4385082356E-04
 2032.157500    8.4975236954E-24    2.4417099043E-04
 2032.162290    8.5086378902E-24    2.4449034982E-04
 2032.167080    8.5197196132E-24    2.4480877615E-04
 2032.171870    8.5307645252E-24    2.4512614474E-04
 2032.176660    8.5417683313E-24    2.4544233217E-04
 2032.181450    8.5527273421E-24    2.4575723245E-04
 2032.186240    8.5636362951E-24    2.4607069434E-04
 2032.191030    8.5744916518E-24    2.4638261618E-04
 2032.195820    8.5852894222E-24    2.4669288331E-04
 2032.200610    8.5960257234E-24    2.4700138416E-04
 2032.205400    8.6066967932E-24    2.4730801062E-04
 2032.210190    8.6172989999E-24    2.4761265836E-04
 2032.214980    8.6278288581E-24    2.4791522720E-04
 2032.219770    8.6382830366E-24    2.4821562143E-04
 2032.224560    8.6486583730E-24    2.4851375019E-04
 2032.229350    8.6589518826E-24    2.4880952770E-04
 2032.234140    8.6691607707E-24    2.4910287367E-04
 2032.238930    8.6791667099E-24    2.4939038803E-04
 2032.243720    8.6891989521E-24    2.4967865819E-04
 2032.248510    8.6991394219E-24    2.4996429133E-04
 2032.253300    8.7089861781E-24    2.5024723166E-04
 2032.258090    8.7187375136E-24    2.5052743015E-04
 2032.262880    8.7283919646E-24    2.5080484471E-04
 2032.267670    8.7379483145E-24    2.5107944041E-04
 2032.272460    8.7474056006E-24    2.5135118957E-04
 2032.277250    8.7567631203E-24    2.5162007200E-04
 2032.282040    8.7660204332E-24    2.5188607506E-04
 2032.286830    8.7751773642E-24    2.5214919370E-04
 2032.291620    8.7842340081E-24    2.5240943066E-04
 2032.296410    8.7931907287E-24    2.5266679638E-04
 2032.301200    8.8020481601E-24    2.5292130909E-04
 2032.305990    8.8108072064E-24    2.5317299477E-04
 2032.310780    8.8194690407E-24    2.5342188712E-04
 2032.315570    8.8280351022E-24    2.5366802751E-04
 2032.320360    8.8365070936E-24    2.5391146484E-04
 2032.325150    8.8448869786E-24    2.5415225556E-04
 2032.329940    8.8531769739E-24    2.5439046335E-04
 2032.334730    8.8613795475E-24    2.5462615913E-04
 2032.339520    8.8694974092E-24    2.5485942078E-04
 2032.344310    8.8775335071E-24    2.5509033299E-04
 2032.349100    8.8854910170E-24    2.5531898702E-04
 2032.353890    8.8933733357E-24    2.5554548048E-04
 2032.358680    8.9011840713E-24    2.5576991705E-04
 2032.363470    8.9089270352E-24    2.5599240624E-04
 2032.368260    8.9166062315E-24    2.5621306311E-04
 2032.373050    8.9242258469E-24    2.5643200796E-04
 2032.377840    8.9317902398E-24    2.5664936602E-04
 2032.382630    8.9393039304E-24    2.5686526719E-04
 2032.387420    8.9467715892E-24    2.5707984566E-04
 2032.392210    8.9541980251E-24    2.5729323962E-04
 2032.397000    8.9615881751E-24    2.5750559092E-04
 2032.401790    8.9689473052E-24    2.5771705089E-04
 2032.406580    8.9762801476E-24    2.5792775550E-04
 2032.411370    8.9835921657E-24    2.5813786173E-04
 2032.416160    8.9908886936E-24    2.5834752287E-04
 2032.420950    8.9981751355E-24    2.5855689418E-04
 2032.425740    9.0054569549E-24    2.5876613268E-04
 2032.430530    9.0127396656E-24    2.5897539678E-04
 2032.435320    9.0200288199E-24    2.5918484604E-04
 2032.440110    9.0273524241E-24    2.5939528519E-04
 2032.444900    9.0346712363E-24    2.5960558665E-04
 2032.449690    9.0420132798E-24    2.5981655564E-04
 2032.454480    9.0493841628E-24    2.6002835332E-04
 2032.459270    9.0567894861E-24    2.6024114062E-04
 2032.464060    9.0642347928E-24    2.6045507682E-04
 2032.468850    9.0717257196E-24    2.6067032388E-04
 2032.473640    9.0792677537E-24    2.6088703948E-04
 2032.478430    9.0868663819E-24    2.6110538128E-04
 2032.483220    9.0945277397E-24    2.6132552557E-04
 2032.488010    9.1022558302E-24    2.6154758738E-04
 2032.492800    9.1100566802E-24    2.6177173989E-04
 2032.497590    9.1179355617E-24    2.6199813459E-04
 2032.502380    9.1258976796E-24    2.6222692103E-04
 2032.507170    9.1339481687E-24    2.6245824676E-04
 2032.511960    9.1420920887E-24    2.6269225717E-04
 2032.516750    9.1503344227E-24    2.6292909545E-04
 2032.521540    9.1586800744E-24    2.6316890249E-04
 2032.526330    9.1671338636E-24    2.6341181680E-04
 2032.531120    9.1757005265E-24    2.6365797446E-04
 2032.535910    9.1843847132E-24    2.6390750910E-04
 2032.540700    9.1931909860E-24    2.6416055180E-04
 2032.545490    9.2021238208E-24    2.6441723118E-04
 2032.550280    9.2111876028E-24    2.6467767324E-04
 2032.555070    9.2203866307E-24    2.6494200152E-04
 2032.559860    9.2297251138E-24    2.6521033694E-04
 2032.564650    9.2392071727E-24    2.6548279793E-04
 2032.569440    9.2488368415E-24    2.6575950040E-04
 2032.574230    9.2586180674E-24    2.6604055777E-04
 2032.579020    9.2685547132E-24    2.6632608102E-04
 2032.583810    9.2786505562E-24    2.6661617871E-04
 2032.588600    9.2889092929E-24    2.6691095705E-04
 2032.593390    9.2993345387E-24    2.6721051992E-04
 2032.598180    9.3099298300E-24    2.6751496894E-04
 2032.602970    9.3206986273E-24    2.6782440355E-04
 2032.607760    9.3316443170E-24    2.6813892105E-04
 2032.612550    9.3427702124E-24    2.6845861664E-04
 2032.617340    9.3540795588E-24    2.6878358359E-04
 2032.622130    9.3655755330E-24    2.6911391316E-04
 2032.626920    9.3772612489E-24    2.6944969485E-04
 2032.631710    9.3891397579E-24    2.6979101632E-04
 2032.636500    9.4012140524E-24    2.7013796357E-04
 2032.641290    9.4134870690E-24    2.7049062097E-04
 2032.646080    9.4259616916E-24    2.7084907139E-04
 2032.650870    9.4386407522E-24    2.7121339621E-04
 2032.655660    9.4515270370E-24    2.7158367549E-04
 2032.660450    9.4646232864E-24    2.7195998796E-04
 2032.665240    9.4779321996E-24    2.7234241120E-04
 2032.670030    9.4914564368E-24    2.7273102164E-04
